0,1,2,3,4,5,6,7,8,9
81.6,87.8,91.4,94.6,97.2,98.2,99.0,98.8,99.6,100.0
15.4,24.6,32.0,38.4,53.0,67.2,77.4,87.2,94.6,96.8
1.2,1.8,0.6,1.2,1.0,2.2,2.8,0.0,0.2,1.0
1.2,3.0,2.2,2.2,1.6,1.0,0.8,0.6,1.2,0.8
93.8,97.2,97.8,99.0,100.0,100.0,100.0,100.0,100.0,100.0
35.0,56.4,70.2,81.2,87.4,92.6,95.6,97.8,99.2,99.6
99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
95.4,97.6,98.6,99.6,99.8,99.6,100.0,100.0,100.0,100.0
3.8,9.4,6.0,9.4,12.0,11.2,13.8,17.4,17.6,17.2
98.8,99.6,99.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0
84.2,86.0,92.4,92.8,94.2,96.2,96.4,97.4,98.6,99.6
40.2,57.0,70.2,80.0,85.6,90.4,93.4,96.6,99.0,99.4
6.6,6.0,11.6,13.4,15.4,16.4,17.8,19.6,19.6,21.2
3.4,4.6,7.8,12.0,14.6,13.0,13.6,14.8,12.0,14.4
0.0,0.6,2.0,1.4,0.2,0.2,0.8,1.8,2.0,1.6
61.6,77.8,84.4,90.2,94.4,96.8,97.8,99.0,99.2,99.6
6.8,14.8,14.0,5.8,6.0,4.4,10.0,11.4,13.0,13.2
99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
95.0,98.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
62.2,76.0,86.8,91.8,94.4,97.0,99.0,99.8,99.8,100.0
0.8,0.6,2.6,1.6,1.0,1.0,5.2,2.2,2.8,1.6
36.8,56.0,76.4,84.6,90.2,93.8,95.2,96.6,97.6,98.4
13.0,27.2,42.2,47.6,55.4,65.4,74.6,78.0,86.8,91.6
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.6
1.4,0.6,1.2,1.6,1.0,1.4,0.2,0.4,1.6,0.4
82.8,88.4,92.2,93.2,95.0,97.6,98.6,99.6,100.0,100.0
99.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
98.6,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
62.8,76.0,85.6,90.0,93.6,95.8,98.2,99.0,99.2,99.6
93.4,96.6,98.4,98.6,99.2,98.8,99.4,99.8,99.8,99.8
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
8.6,9.6,9.2,9.0,8.2,9.8,14.4,17.0,18.6,19.2
84.0,88.2,91.2,94.8,96.0,96.6,97.6,98.6,99.4,99.8
98.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.4,2.0,0.0,0.8,0.4,4.6,2.8,2.6,3.0,0.4
14.0,27.6,35.4,49.8,63.6,77.6,85.6,91.6,94.8,96.4
95.6,97.6,98.4,99.2,99.4,99.8,100.0,100.0,100.0,100.0
82.2,87.8,90.4,93.8,97.0,98.2,98.8,98.6,99.6,99.8
81.4,86.4,89.6,94.2,96.4,98.2,99.0,99.0,99.6,99.8
