0,1,2,3,4,5,6,7,8,9
79.8,88.6,91.6,94.6,97.4,98.8,99.2,99.0,99.6,99.6
15.4,32.0,34.8,42.2,51.6,67.0,76.0,86.4,92.6,96.4
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.6,97.4,98.4,99.4,100.0,100.0,100.0,100.0,100.0,100.0
36.4,54.2,65.2,76.6,86.0,90.8,95.8,97.2,98.6,98.8
0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0
0.6,0.8,0.6,2.8,1.0,2.6,0.0,0.2,2.8,0.6
4.6,5.8,4.8,8.6,12.0,13.6,8.4,12.8,8.0,11.2
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
38.6,52.0,69.2,78.8,88.0,93.4,97.2,99.2,99.6,99.8
4.8,9.4,7.2,11.8,12.0,11.6,10.2,10.4,16.2,11.8
94.6,97.0,97.4,97.8,98.4,98.2,98.8,99.6,99.4,99.6
1.4,1.8,0.4,1.8,1.0,0.8,1.0,1.6,1.2,1.2
94.0,96.4,98.2,99.0,99.4,98.8,99.4,100.0,100.0,100.0
85.4,88.0,90.0,93.2,95.6,96.6,97.0,98.0,98.2,98.2
5.6,7.8,8.4,8.0,6.6,10.6,6.4,9.0,8.2,8.6
60.8,74.6,84.4,89.4,93.2,95.6,96.6,98.0,98.8,99.2
19.6,27.8,35.6,43.6,53.2,65.4,73.0,79.2,87.8,94.4
42.0,62.6,75.6,85.4,90.0,95.2,97.2,98.0,98.8,99.0
60.4,76.4,82.6,90.2,94.6,97.0,99.2,99.4,99.8,99.8
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.2,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0
7.0,6.0,8.0,10.0,12.4,11.8,15.0,20.0,25.2,26.2
94.2,96.8,98.0,98.8,99.6,99.4,99.8,99.8,100.0,100.0
