0,1,2,3,4,5,6,7,8,9
60.6,76.8,87.0,92.4,94.0,97.2,99.2,99.6,99.8,99.8
29.4,54.8,74.6,84.4,89.2,92.6,95.8,97.2,98.6,99.4
0.8,3.2,1.6,2.6,0.0,0.8,0.0,0.6,1.4,2.8
34.4,51.6,68.8,81.4,89.8,94.8,97.6,98.6,99.4,99.6
81.6,85.2,91.4,93.4,97.0,98.2,98.4,98.8,99.6,99.8
61.2,74.0,83.4,89.2,93.2,96.0,97.0,98.0,98.6,99.4
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
98.8,99.4,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
7.0,10.0,10.6,13.6,11.8,12.2,11.8,13.0,14.0,19.6
95.2,98.2,99.4,99.6,99.6,99.2,99.4,99.4,99.4,100.0
0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0
17.6,24.2,33.8,40.6,52.6,61.0,69.4,79.2,87.4,92.4
32.0,55.4,71.2,81.2,87.6,92.8,95.8,98.4,99.2,99.4
26.4,36.6,40.6,49.0,55.8,70.4,82.0,90.6,95.2,97.8
3.6,1.6,2.4,1.4,1.4,0.6,0.4,1.2,0.6,2.6
0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.2,0.0
0.6,2.0,1.2,0.8,1.0,2.2,0.6,0.0,0.8,3.4
85.2,90.6,92.2,93.0,95.0,96.4,96.8,98.4,98.6,98.8
83.2,88.2,93.2,96.2,97.2,98.4,99.0,99.8,100.0,100.0
22.4,26.6,37.6,45.4,62.2,72.4,84.6,91.2,93.8,96.4
91.6,96.6,97.0,98.2,99.6,100.0,100.0,100.0,100.0,100.0
17.4,27.4,42.0,55.2,70.4,82.2,87.2,91.4,95.4,96.8
61.2,77.6,85.4,90.4,93.6,95.8,97.6,98.4,99.0,99.6
0.4,1.6,1.0,1.0,0.6,0.4,1.0,2.4,1.4,2.2
41.2,56.2,66.0,77.6,90.0,94.0,96.0,97.2,98.2,99.0
56.6,73.2,83.4,89.8,91.4,94.6,97.0,97.6,98.8,99.4
62.2,74.0,85.0,92.4,94.8,96.6,98.4,98.8,99.6,99.8
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
13.4,21.6,33.4,42.4,58.6,69.4,77.2,83.8,90.4,95.8
0.0,0.0,0.4,0.4,0.8,0.0,0.0,0.2,0.0,0.0
0.4,0.6,1.4,0.6,0.4,1.0,0.4,1.6,3.2,1.4
17.0,18.2,28.4,36.0,47.8,54.4,64.4,73.8,83.4,90.4
0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0
84.0,88.6,90.0,91.8,94.0,97.6,98.4,98.8,99.4,99.2
62.8,74.8,84.0,88.6,93.6,95.8,98.2,98.6,99.6,99.4
62.6,78.0,89.0,92.6,95.8,97.8,98.6,99.0,99.6,100.0
83.2,85.4,90.0,92.8,95.4,97.2,97.8,98.8,99.6,100.0
17.6,31.0,39.0,47.2,57.8,71.2,79.4,88.2,94.2,95.6
36.8,55.8,71.8,82.2,87.2,90.0,95.2,97.6,98.6,98.8
94.4,97.0,98.2,98.2,99.4,99.8,99.8,99.8,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
20.2,30.4,40.6,52.2,66.8,74.2,82.0,90.0,94.4,96.6
81.6,87.0,93.0,95.2,96.6,98.6,98.8,99.2,99.4,99.8
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.6,1.6,2.6,1.6,2.4,1.4,1.2,0.6,2.8,1.6
0.0,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.4,0.2
14.8,25.6,35.6,53.2,64.0,74.6,80.2,87.2,92.4,95.8
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
94.2,96.8,97.8,98.6,99.6,99.8,100.0,100.0,100.0,100.0
1.6,2.4,1.2,2.8,0.4,4.2,3.8,5.6,1.6,2.4
94.0,96.8,98.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0
95.0,97.6,98.2,98.8,99.8,100.0,100.0,100.0,100.0,100.0
18.6,28.4,39.0,50.0,65.4,76.8,87.4,92.6,94.8,97.2
0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0
99.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
3.2,2.0,7.2,7.2,10.2,12.2,12.0,14.0,17.8,20.8
0.2,2.6,1.0,1.0,2.4,2.2,4.2,2.4,3.8,4.4
60.6,78.4,83.8,88.6,91.4,94.0,96.0,98.0,98.4,99.0
10.4,9.2,14.6,16.6,14.6,10.0,17.0,18.2,23.4,24.0
14.6,25.4,30.8,45.6,59.8,71.8,79.2,86.2,89.4,93.2
0.2,1.2,1.2,1.6,1.0,2.2,0.8,0.4,0.8,0.6
60.2,75.8,83.2,89.2,93.0,95.4,95.8,96.6,98.2,99.0
3.0,8.8,10.6,11.8,10.0,16.0,17.0,17.4,19.2,21.4
6.4,9.2,8.0,11.2,13.2,11.2,17.0,22.2,24.6,26.6
15.0,31.6,43.0,49.8,60.0,71.6,76.2,84.4,90.8,96.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
16.8,25.0,30.2,40.0,49.2,63.2,71.8,79.4,84.0,88.4
94.2,95.6,97.4,98.2,99.2,98.8,99.0,99.6,99.8,100.0
92.6,96.8,98.2,99.0,99.6,99.6,99.2,99.8,100.0,100.0
94.0,98.2,98.6,99.4,99.6,99.8,100.0,100.0,100.0,100.0
20.8,27.8,36.0,43.4,59.2,71.6,83.2,88.6,94.6,96.8
7.6,8.0,11.2,8.8,7.4,11.4,7.0,10.4,9.4,8.6
0.6,2.6,2.6,1.0,0.4,2.0,0.0,4.2,1.2,2.2
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2.0,0.2,1.0,2.0,0.4,0.8,3.6,1.4,1.2,0.4
98.2,99.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.6,2.4,1.0,1.8,3.4,1.6,2.0,1.8,4.8,2.0
82.0,90.2,93.0,94.0,96.6,97.2,97.8,98.6,98.2,99.2
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
17.8,31.0,43.8,57.8,71.0,82.4,87.8,92.0,95.2,97.2
0.0,0.2,0.0,0.0,0.8,0.4,0.0,0.0,0.0,1.4
0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
15.8,27.4,39.2,44.2,61.0,72.4,81.4,87.2,93.4,98.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,7.0,6.8,8.0,8.2,8.6,7.2,7.6,12.4,13.4
35.0,55.2,70.0,79.6,88.6,92.2,96.0,96.8,97.4,97.8
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
82.8,88.2,91.0,94.6,95.4,97.4,98.6,98.8,99.8,100.0
0.6,1.2,2.6,0.0,0.6,2.6,3.4,3.6,1.2,1.2
94.8,96.6,98.6,99.4,99.6,99.8,100.0,100.0,100.0,100.0
38.0,59.2,73.0,83.4,89.2,93.4,96.8,97.8,99.2,99.0
59.2,73.2,81.2,88.4,93.6,96.4,97.8,99.2,99.6,100.0
0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2
81.4,87.4,91.4,95.0,96.4,96.6,97.4,98.6,99.0,99.2
