0,1,2,3,4,5,6,7,8,9
12.6,28.2,43.0,56.0,65.0,73.0,82.2,87.8,91.8,94.6
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
98.8,99.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
32.8,52.8,72.8,82.0,88.8,92.2,95.2,97.2,98.2,98.6
0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,1.0,0.0
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
6.6,10.2,12.8,16.8,20.2,22.4,24.8,21.6,26.2,27.6
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
34.2,55.2,66.4,79.2,86.0,93.0,95.2,98.2,99.4,99.8
0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
37.8,51.8,67.0,81.0,87.6,93.6,95.2,97.6,98.8,99.6
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
3.0,1.4,1.6,0.8,1.8,1.2,0.2,0.6,0.2,1.4
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5.6,8.6,13.2,15.0,18.4,16.6,19.6,24.0,23.0,24.8
94.0,95.8,96.6,99.0,99.2,99.2,99.6,99.8,99.8,99.8
98.4,99.4,99.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0
63.8,78.0,85.0,91.0,94.2,96.6,97.8,98.6,99.2,99.4
34.6,52.2,71.0,83.4,88.8,92.8,94.6,97.0,98.2,99.2
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5.4,6.8,10.2,8.4,8.8,10.8,11.6,17.4,20.4,21.8
93.2,96.6,99.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0
39.2,58.0,73.0,83.6,91.6,95.0,96.6,98.2,98.8,99.4
61.0,77.8,85.0,91.0,93.8,96.2,98.6,99.6,99.6,100.0
34.2,52.4,67.2,79.2,88.0,92.4,95.6,98.0,99.0,99.0
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.6,0.0,0.2
64.4,79.8,89.6,95.4,95.4,96.6,96.6,99.0,99.2,99.8
0.2,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.0
0.0,0.4,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0
24.4,30.6,51.4,62.8,72.2,86.6,92.2,93.8,97.2,98.6
4.6,5.4,9.4,10.0,10.2,14.0,11.2,11.6,15.4,17.4
61.4,77.8,83.8,93.0,95.4,96.4,97.4,97.8,98.2,99.0
2.4,4.0,5.6,10.4,15.6,14.2,12.2,10.4,12.2,8.2
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
84.2,88.4,90.2,92.0,93.8,95.8,97.8,98.0,98.6,98.4
94.2,97.4,97.6,99.0,99.6,99.6,99.2,99.2,99.0,99.2
39.6,63.6,78.2,89.6,94.6,97.2,98.4,99.6,99.6,99.8
24.2,31.4,35.8,46.4,58.0,65.0,77.0,84.8,90.2,95.4
62.2,76.0,85.2,90.0,93.4,95.2,96.0,97.0,98.6,99.2
99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.2,1.6,2.2,1.8,2.2,3.8,3.6,0.4,2.8,2.6
